fecha,nombre_buque,bandera,tipo_buque,muelle,operacion,teu_cargados,tiempo_estadia_h,costo_usd
2018-05-16 17:00:00,MV-4490,Malta,Carga General,Muelle 4,Carga,5021,40.50103580545516,5338.590469665423
2018-05-16 18:00:00,MV-3535,Liberia,Carga General,Muelle 4,Descarga,61,28.135859510225707,28542.658318367965
2018-05-16 19:00:00,MV-5173,Liberia,Portacontenedores,Muelle Norte,Carga,5259,37.81335357046207,16661.277027810742
2018-05-16 20:00:00,MV-2293,Islas Marshall,Carga General,Muelle 4,Tránsito,437,62.32175359741344,5671.960551396124
2018-05-16 21:00:00,MV-5769,Singapur,Tanquero,Muelle 4,Mixta,3073,13.848647436080025,25583.29714239361
2018-05-16 22:00:00,MV-5796,Liberia,Buque Frigorífico,Muelle 3,Mixta,3883,9.957300316309496,18802.948135290608
2018-05-16 23:00:00,MV-7871,Malta,Portacontenedores,Muelle 3,Mixta,1969,46.44481660626679,5437.402656000182
2018-05-17 00:00:00,MV-3972,Panamá,Granelero,Muelle Norte,Mixta,4541,77.83449723779275,15723.310835981933
2018-05-17 01:00:00,MV-4922,Singapur,Carga General,Muelle 1,Reparación,2642,10.701474564672562,15294.479108550991
2018-05-17 02:00:00,MV-5997,Islas Marshall,RoRo,Muelle 2,Reparación,2758,82.71627548818961,7798.125069435381
2018-05-17 03:00:00,MV-8032,Liberia,Portacontenedores,Muelle 4,Tránsito,4785,41.7814076820007,14929.693036269333
2018-05-17 04:00:00,MV-1992,Malta,Granelero,Muelle 5,Descarga,149,18.404717747199758,11352.982412488747
2018-05-17 05:00:00,MV-9112,Singapur,Buque Frigorífico,Muelle 3,Carga,4602,57.93980013423299,22198.489276662964
2018-05-17 06:00:00,MV-6287,Malta,Tanquero,Muelle 2,Carga,4126,91.80772940534801,4142.790695828734
2018-05-17 07:00:00,MV-3240,Malta,Granelero,Muelle 1,Reparación,2821,55.74113511541572,6765.774528980664
2018-05-17 08:00:00,MV-2476,Islas Marshall,Carga General,Muelle 2,Mixta,4219,68.42385850916548,27884.86903524666
2018-05-17 09:00:00,MV-7426,Singapur,RoRo,Muelle 4,Tránsito,2427,79.84507324640975,15266.666510349678
2018-05-17 10:00:00,MV-1389,Liberia,Carga General,Muelle 2,Descarga,1913,78.34193075777294,8580.731341545858
2018-05-17 11:00:00,MV-1999,Islas Marshall,Granelero,Muelle 4,Reparación,4069,14.434448109209093,24623.88735859496
2018-05-17 12:00:00,MV-2855,Liberia,Portacontenedores,Muelle Norte,Tránsito,4320,73.20759636432139,26141.407601987477
2018-05-17 13:00:00,MV-9125,Panamá,RoRo,Muelle 3,Tránsito,5906,91.55156179681298,9491.564351049401
2018-05-17 14:00:00,MV-9850,Malta,RoRo,Muelle 3,Reparación,3808,69.6573965902908,22553.599802524423
2018-05-17 15:00:00,MV-3763,Panamá,Granelero,Muelle 4,Tránsito,4642,81.60697464652115,19993.527970340652
2018-05-17 16:00:00,MV-4663,Malta,Buque Frigorífico,Muelle 5,Mixta,5438,50.728373688978536,23371.474494443628
2018-05-17 17:00:00,MV-5986,Islas Marshall,Buque Frigorífico,Muelle 3,Tránsito,4573,36.078100720812685,24485.358900238174
2018-05-17 18:00:00,MV-2481,Liberia,Carga General,Muelle 5,Descarga,84,67.50905163199691,21184.332266224785
2018-05-17 19:00:00,MV-8256,Liberia,Granelero,Muelle 4,Tránsito,2216,51.31359807450853,28861.64091997373
2018-05-17 20:00:00,MV-4731,Islas Marshall,RoRo,Muelle Norte,Carga,5540,86.78541935566766,26469.885340196288
2018-05-17 21:00:00,MV-8262,Singapur,Granelero,Muelle 4,Tránsito,3689,93.74561323625963,9953.258683788912
2018-05-17 22:00:00,MV-1451,Panamá,RoRo,Muelle Norte,Reparación,4022,80.14258194079204,27752.71070307985
2018-05-17 23:00:00,MV-4093,Panamá,Carga General,Muelle 3,Carga,3430,95.35580633871908,13349.529828767938
2018-05-18 00:00:00,MV-1882,Liberia,Portacontenedores,Muelle 5,Reparación,5526,38.65661265869868,22890.08813561688
2018-05-18 01:00:00,MV-5408,Liberia,Portacontenedores,Muelle 4,Descarga,3226,86.82647333039455,26048.268236186865
2018-05-18 02:00:00,MV-5068,Liberia,Granelero,Muelle 3,Mixta,225,37.0341593341694,15345.631089372708
2018-05-18 03:00:00,MV-4277,Islas Marshall,RoRo,Muelle Norte,Descarga,2203,18.38735062692391,5339.222208021973
2018-05-18 04:00:00,MV-9566,Singapur,Portacontenedores,Muelle 4,Carga,4737,62.68088518740748,28691.197296782448
2018-05-18 05:00:00,MV-8951,Panamá,RoRo,Muelle Norte,Mixta,5332,48.038999819455675,5884.481373433342
2018-05-18 06:00:00,MV-5690,Malta,Carga General,Muelle 2,Tránsito,5059,89.10953254189437,13050.849370288024
2018-05-18 07:00:00,MV-5595,Islas Marshall,Granelero,Muelle Norte,Carga,5436,51.313062106865324,19507.629742063153
2018-05-18 08:00:00,MV-5559,Panamá,RoRo,Muelle 2,Mixta,1636,89.63166697965868,7055.95439857326
2018-05-18 09:00:00,MV-8291,Singapur,Granelero,Muelle 3,Reparación,5448,14.919780313169026,25793.36449132097
2018-05-18 10:00:00,MV-9160,Islas Marshall,RoRo,Muelle 4,Mixta,5472,81.08504154567746,9288.976050187659
2018-05-18 11:00:00,MV-1112,Panamá,Buque Frigorífico,Muelle 3,Reparación,3708,74.80205562486564,29636.095246036013
2018-05-18 12:00:00,MV-6131,Islas Marshall,Buque Frigorífico,Muelle 1,Reparación,3052,71.35808806611172,27827.26945469219
2018-05-18 13:00:00,MV-4197,Panamá,RoRo,Muelle Norte,Mixta,1002,39.2519552460535,19718.458267664446
2018-05-18 14:00:00,MV-1139,Panamá,Carga General,Muelle 3,Descarga,5006,76.97084796778655,21160.262321471877
2018-05-18 15:00:00,MV-2424,Singapur,Granelero,Muelle 3,Descarga,5415,50.530098973540376,17873.768168225513
2018-05-18 16:00:00,MV-3949,Malta,Tanquero,Muelle 2,Reparación,2921,70.93790895785959,14168.703184453647
2018-05-18 17:00:00,MV-4168,Singapur,RoRo,Muelle Norte,Carga,4379,56.59598891709499,13144.41052392186
2018-05-18 18:00:00,MV-9708,Panamá,RoRo,Muelle 2,Mixta,2764,21.85469399894017,27183.027575246815
2018-05-18 19:00:00,MV-7043,Islas Marshall,Buque Frigorífico,Muelle 4,Carga,3706,13.681155935250597,18992.112878957963
2018-05-18 20:00:00,MV-7989,Singapur,Portacontenedores,Muelle 3,Descarga,3028,40.22442530589953,25405.63703754767
2018-05-18 21:00:00,MV-8236,Malta,Buque Frigorífico,Muelle Norte,Carga,5608,90.08541641923466,17365.84714069068
2018-05-18 22:00:00,MV-7261,Panamá,Granelero,Muelle 3,Tránsito,1859,54.61668183229667,11982.64797829335
2018-05-18 23:00:00,MV-1887,Singapur,Buque Frigorífico,Muelle 4,Tránsito,2856,78.59290195028464,6385.7463923727155
2018-05-19 00:00:00,MV-4104,Singapur,Tanquero,Muelle 5,Descarga,5318,58.683870217097166,12416.11687821625
2018-05-19 01:00:00,MV-1049,Singapur,Carga General,Muelle 4,Carga,4201,92.29566519206251,26883.05536569256
2018-05-19 02:00:00,MV-4951,Singapur,Tanquero,Muelle 2,Mixta,3809,40.512089469604874,22510.990520978004
2018-05-19 03:00:00,MV-4560,Islas Marshall,Carga General,Muelle 2,Descarga,3378,13.020440073261618,24431.577656646325
2018-05-19 04:00:00,MV-1018,Malta,Tanquero,Muelle 3,Tránsito,3020,76.69881773089145,24109.28961861449
2018-05-19 05:00:00,MV-5821,Malta,Buque Frigorífico,Muelle 2,Descarga,4958,70.08017273313604,7119.282848018379
2018-05-19 06:00:00,MV-7340,Panamá,Tanquero,Muelle Norte,Carga,3184,54.42302563697446,8130.374717503579
2018-05-19 07:00:00,MV-9058,Liberia,Buque Frigorífico,Muelle 4,Carga,5995,36.722429400747686,12248.22046968457
2018-05-19 08:00:00,MV-3606,Islas Marshall,Buque Frigorífico,Muelle 3,Carga,2009,24.567332996670654,11826.748245365718
2018-05-19 09:00:00,MV-8846,Panamá,Granelero,Muelle 4,Reparación,5232,50.440291887515656,5718.106994649025
2018-05-19 10:00:00,MV-9643,Panamá,Buque Frigorífico,Muelle 4,Carga,855,66.62572401756285,7990.259248799378
2018-05-19 11:00:00,MV-7432,Singapur,Portacontenedores,Muelle 3,Tránsito,3150,58.94200578457697,26261.98737273627
2018-05-19 12:00:00,MV-4765,Liberia,Tanquero,Muelle 5,Tránsito,1625,46.4991649127015,19315.16578752429
2018-05-19 13:00:00,MV-3438,Liberia,RoRo,Muelle 2,Reparación,3780,55.49311110096916,12899.35781227068
2018-05-19 14:00:00,MV-7358,Islas Marshall,RoRo,Muelle 1,Tránsito,649,17.500033867684664,17688.42534444776
2018-05-19 15:00:00,MV-9319,Liberia,RoRo,Muelle 1,Tránsito,2665,69.23392913967308,10794.148181035514
2018-05-19 16:00:00,MV-6941,Panamá,Portacontenedores,Muelle 1,Descarga,3421,72.61453185404214,19179.90025102655
2018-05-19 17:00:00,MV-8644,Liberia,Buque Frigorífico,Muelle 2,Carga,661,9.007829160543972,5940.402964133364
2018-05-19 18:00:00,MV-5855,Liberia,Tanquero,Muelle 5,Descarga,5384,31.805720915756467,27468.918173078335
2018-05-19 19:00:00,MV-7547,Malta,Carga General,Muelle 4,Descarga,1999,16.106283695248027,10251.611201773982
2018-05-19 20:00:00,MV-8196,Panamá,Carga General,Muelle 3,Tránsito,5676,95.84442760495571,25295.963050377934
2018-05-19 21:00:00,MV-6911,Liberia,Granelero,Muelle 5,Mixta,610,60.21416937045438,21159.97052443745
2018-05-19 22:00:00,MV-7481,Liberia,Portacontenedores,Muelle 1,Carga,2596,48.984952291937496,17598.180503006683
2018-05-19 23:00:00,MV-3761,Singapur,Tanquero,Muelle Norte,Mixta,676,48.74408967033304,28174.707978662685
2018-05-20 00:00:00,MV-5456,Liberia,Buque Frigorífico,Muelle 2,Tránsito,2861,92.90010489213178,8077.142688349995
2018-05-20 01:00:00,MV-7361,Liberia,RoRo,Muelle 2,Reparación,1660,66.06729615716026,7101.214226993992
2018-05-20 02:00:00,MV-6693,Malta,Portacontenedores,Muelle 3,Descarga,3312,22.8420411257439,12368.363427409378
2018-05-20 03:00:00,MV-6788,Panamá,Portacontenedores,Muelle Norte,Tránsito,3832,47.43797686363633,25585.751889477226
2018-05-20 04:00:00,MV-1201,Islas Marshall,Tanquero,Muelle 4,Tránsito,724,76.12932200323914,4915.237860946103
2018-05-20 05:00:00,MV-7160,Panamá,Buque Frigorífico,Muelle 5,Mixta,3772,45.25480588357379,10224.548390042839
2018-05-20 06:00:00,MV-1517,Singapur,Granelero,Muelle Norte,Reparación,98,35.23894147804356,15042.256983853356
2018-05-20 07:00:00,MV-8737,Panamá,Buque Frigorífico,Muelle 5,Descarga,1436,95.22701473906247,22536.465701993417
2018-05-20 08:00:00,MV-2988,Liberia,Granelero,Muelle 5,Reparación,1952,90.33606784587616,11782.139757881849
2018-05-20 09:00:00,MV-4802,Singapur,Granelero,Muelle 4,Reparación,4772,90.85731250050836,15650.923601998564
2018-05-20 10:00:00,MV-6808,Panamá,RoRo,Muelle 4,Reparación,3617,19.587182611200916,12758.112762650198
2018-05-20 11:00:00,MV-8162,Singapur,RoRo,Muelle 4,Carga,4422,28.61446259920626,6393.566622868261
2018-05-20 12:00:00,MV-7241,Islas Marshall,Tanquero,Muelle 3,Reparación,2144,46.90189231859401,23205.57560561259
2018-05-20 13:00:00,MV-9399,Panamá,Buque Frigorífico,Muelle 2,Tránsito,3892,81.22737472446512,15995.864307556561
2018-05-20 14:00:00,MV-6633,Liberia,Granelero,Muelle 1,Carga,4361,72.84082354003083,25125.31510773051
2018-05-20 15:00:00,MV-6755,Singapur,Tanquero,Muelle 4,Carga,279,82.77073077341376,22062.015843407607
2018-05-20 16:00:00,MV-7309,Malta,Granelero,Muelle 2,Reparación,3542,89.02716962184864,5503.195204927693
2018-05-20 17:00:00,MV-5117,Singapur,Portacontenedores,Muelle 4,Tránsito,1735,76.70748218844577,17001.97341290324
2018-05-20 18:00:00,MV-9345,Malta,Carga General,Muelle 1,Descarga,1360,31.035760892758084,29762.246213999715
2018-05-20 19:00:00,MV-2518,Liberia,Carga General,Muelle Norte,Reparación,4191,33.11922005007089,12004.626808514478
2018-05-20 20:00:00,MV-7163,Islas Marshall,Granelero,Muelle 4,Carga,5982,39.01891598283266,16816.9106127307
2018-05-20 21:00:00,MV-3600,Malta,Tanquero,Muelle 2,Descarga,5183,34.670632281358344,20952.843535525048
2018-05-20 22:00:00,MV-3195,Islas Marshall,RoRo,Muelle 3,Descarga,682,29.92070757387395,9258.905609877285
2018-05-20 23:00:00,MV-4554,Singapur,Buque Frigorífico,Muelle Norte,Carga,2472,74.21877326906532,22265.187469491088
2018-05-21 00:00:00,MV-3849,Liberia,Granelero,Muelle Norte,Descarga,2800,10.99121247923355,21154.19358748366
2018-05-21 01:00:00,MV-2742,Malta,Granelero,Muelle Norte,Tránsito,5132,72.09864895236572,13748.97213470668
2018-05-21 02:00:00,MV-2306,Singapur,Buque Frigorífico,Muelle 1,Tránsito,382,80.47361189331718,11395.420950140577
2018-05-21 03:00:00,MV-4849,Panamá,RoRo,Muelle 2,Reparación,1929,13.81187581434397,27896.670233230576
2018-05-21 04:00:00,MV-8519,Singapur,Granelero,Muelle 5,Reparación,556,13.442545433687663,7302.612890125563
2018-05-21 05:00:00,MV-5195,Islas Marshall,Portacontenedores,Muelle 5,Descarga,4262,33.120814654610484,15232.80057411681
2018-05-21 06:00:00,MV-6178,Liberia,RoRo,Muelle 5,Carga,992,26.330999772946537,23941.57433377534
2018-05-21 07:00:00,MV-3555,Liberia,Portacontenedores,Muelle 3,Tránsito,685,59.139763284737015,7851.564482360065
2018-05-21 08:00:00,MV-3305,Singapur,Carga General,Muelle 4,Mixta,1639,67.43973582814375,28256.11587206448
2018-05-21 09:00:00,MV-8619,Panamá,Buque Frigorífico,Muelle 4,Reparación,1512,63.80449565718058,17682.562575879023
2018-05-21 10:00:00,MV-3642,Islas Marshall,RoRo,Muelle 4,Tránsito,2041,39.4465685830756,17125.20701666462
2018-05-21 11:00:00,MV-7409,Singapur,RoRo,Muelle 3,Descarga,5014,51.85900944599999,15031.212680782113
2018-05-21 12:00:00,MV-5757,Singapur,Tanquero,Muelle 5,Tránsito,5440,64.31919299636246,26553.70497885825
2018-05-21 13:00:00,MV-3994,Liberia,Tanquero,Muelle Norte,Tránsito,1784,18.509511654960587,28659.476629156907
2018-05-21 14:00:00,MV-9751,Islas Marshall,Buque Frigorífico,Muelle 4,Descarga,2313,28.19704847194268,13881.768681662226
2018-05-21 15:00:00,MV-2271,Panamá,RoRo,Muelle Norte,Reparación,162,86.36366155078409,18102.234906501857
2018-05-21 16:00:00,MV-2813,Liberia,Carga General,Muelle Norte,Reparación,2313,38.12472113632205,12201.001453636087
2018-05-21 17:00:00,MV-9801,Singapur,Granelero,Muelle 3,Mixta,476,78.50176160893406,13568.435803455108
2018-05-21 18:00:00,MV-3461,Liberia,Buque Frigorífico,Muelle 3,Mixta,5304,30.087098205668674,4736.672576187085
2018-05-21 19:00:00,MV-5120,Liberia,Buque Frigorífico,Muelle 2,Reparación,1116,11.664350935169924,24434.322594670837
2018-05-21 20:00:00,MV-7124,Malta,Tanquero,Muelle 4,Reparación,2861,52.035252137660045,29202.661659735197
2018-05-21 21:00:00,MV-9475,Liberia,Carga General,Muelle 5,Reparación,4429,86.5384198334988,24007.690348039865
2018-05-21 22:00:00,MV-5396,Liberia,Buque Frigorífico,Muelle 1,Reparación,883,80.09704032450813,17473.496939797904
2018-05-21 23:00:00,MV-1816,Islas Marshall,Carga General,Muelle 3,Tránsito,279,30.258646865355107,25515.259821668984
2018-05-22 00:00:00,MV-8304,Liberia,Buque Frigorífico,Muelle Norte,Mixta,5812,88.07434814934254,26304.85512015991
2018-05-22 01:00:00,MV-8331,Panamá,Tanquero,Muelle 2,Descarga,4530,50.21499875263468,18157.58840413525
2018-05-22 02:00:00,MV-1082,Singapur,Granelero,Muelle 1,Carga,4304,12.311912333402965,28366.094627676925
2018-05-22 03:00:00,MV-2920,Islas Marshall,Tanquero,Muelle 3,Descarga,873,10.457366539562152,4784.425019481748
2018-05-22 04:00:00,MV-8817,Liberia,Buque Frigorífico,Muelle 2,Carga,2568,50.6900085922926,4262.496255541979
2018-05-22 05:00:00,MV-3093,Panamá,Carga General,Muelle Norte,Tránsito,3717,56.07641130281583,6117.943468281496
2018-05-22 06:00:00,MV-8071,Singapur,Portacontenedores,Muelle 4,Mixta,4353,15.032337011267952,5504.300601789742
2018-05-22 07:00:00,MV-8967,Islas Marshall,Tanquero,Muelle 2,Carga,4319,89.15717752781575,15039.885682337223
2018-05-22 08:00:00,MV-9367,Panamá,Carga General,Muelle 3,Reparación,1873,71.20308090719243,28448.348701971656
2018-05-22 09:00:00,MV-6285,Liberia,Tanquero,Muelle 4,Tránsito,1154,78.51284754683327,21555.812299790345
2018-05-22 10:00:00,MV-5937,Malta,Buque Frigorífico,Muelle Norte,Carga,1091,59.39404610703894,21145.774392355874
2018-05-22 11:00:00,MV-1369,Malta,Carga General,Muelle 5,Reparación,5162,66.39187870159728,14007.03710075887
2018-05-22 12:00:00,MV-2818,Islas Marshall,Granelero,Muelle 2,Tránsito,757,42.131700224786584,17877.927860660144
2018-05-22 13:00:00,MV-3101,Panamá,Carga General,Muelle 1,Carga,1433,67.7781434750802,11908.542110155004
2018-05-22 14:00:00,MV-4490,Singapur,RoRo,Muelle Norte,Reparación,1941,94.0800944435757,17463.78122446929
2018-05-22 15:00:00,MV-2779,Panamá,Portacontenedores,Muelle 4,Mixta,1352,64.99900013376526,23413.183626583217
2018-05-22 16:00:00,MV-8674,Malta,Buque Frigorífico,Muelle Norte,Tránsito,3071,38.06376761283894,18526.00407058577
2018-05-22 17:00:00,MV-2364,Islas Marshall,Carga General,Muelle 4,Carga,726,33.10104276965717,14890.667819812634
2018-05-22 18:00:00,MV-8294,Liberia,Buque Frigorífico,Muelle Norte,Reparación,2614,92.77444279454154,25967.973662104523
2018-05-22 19:00:00,MV-4676,Panamá,Tanquero,Muelle 5,Mixta,3372,24.280202145509723,11473.514874663548
2018-05-22 20:00:00,MV-3426,Malta,Tanquero,Muelle 2,Reparación,4807,78.94530182692654,16518.660126035964
2018-05-22 21:00:00,MV-9264,Singapur,Carga General,Muelle 1,Mixta,1613,48.943081696770776,29431.829036593215
2018-05-22 22:00:00,MV-9089,Islas Marshall,RoRo,Muelle 5,Carga,1310,47.05085838304645,29150.362341589935
2018-05-22 23:00:00,MV-3962,Liberia,Carga General,Muelle 2,Reparación,3253,73.78332534213871,4163.400033185798
2018-05-23 00:00:00,MV-1859,Panamá,Granelero,Muelle 1,Reparación,2403,21.02738184404302,17838.068632238588
2018-05-23 01:00:00,MV-5138,Singapur,RoRo,Muelle Norte,Descarga,407,49.034041500753,12759.900730754143
2018-05-23 02:00:00,MV-3424,Liberia,Buque Frigorífico,Muelle 1,Tránsito,5454,11.153364523561851,11571.820613415759
2018-05-23 03:00:00,MV-5017,Malta,Carga General,Muelle 3,Reparación,5462,66.9958002930093,19502.556643825694
2018-05-23 04:00:00,MV-9560,Malta,Buque Frigorífico,Muelle 1,Mixta,3284,13.13720098792264,15603.912403048793
2018-05-23 05:00:00,MV-9342,Singapur,Portacontenedores,Muelle 2,Tránsito,468,15.681414195302054,23053.894120316676
2018-05-23 06:00:00,MV-2134,Malta,RoRo,Muelle 5,Carga,5637,82.34472154816987,4705.488949416235
2018-05-23 07:00:00,MV-6166,Islas Marshall,Carga General,Muelle 5,Tránsito,4787,46.98005645740166,28099.162010670414
2018-05-23 08:00:00,MV-6119,Singapur,Portacontenedores,Muelle 3,Descarga,4005,25.685860592245344,18757.4255953241
2018-05-23 09:00:00,MV-6694,Malta,Carga General,Muelle 2,Carga,1643,60.147442684073425,21785.73425758934
2018-05-23 10:00:00,MV-7136,Panamá,Granelero,Muelle 1,Reparación,4652,53.69692728343877,19719.248342507013
2018-05-23 11:00:00,MV-6485,Malta,Tanquero,Muelle 3,Carga,5827,44.15993275337152,29717.42176405039
2018-05-23 12:00:00,MV-5164,Islas Marshall,Buque Frigorífico,Muelle Norte,Carga,5647,87.67670187394258,29643.759473705915
2018-05-23 13:00:00,MV-3346,Liberia,Carga General,Muelle 4,Descarga,1435,73.95230383740645,19857.177310137748
2018-05-23 14:00:00,MV-6039,Liberia,RoRo,Muelle Norte,Mixta,4457,21.340172670466103,21783.045665400357
2018-05-23 15:00:00,MV-5897,Malta,Carga General,Muelle 2,Carga,5803,58.22816919537295,20082.81597962456
2018-05-23 16:00:00,MV-9252,Liberia,Carga General,Muelle 3,Mixta,2801,15.809463262019506,12077.704022429245
2018-05-23 17:00:00,MV-6041,Malta,Carga General,Muelle 5,Tránsito,294,29.529549398966978,9007.952468296342
2018-05-23 18:00:00,MV-4901,Islas Marshall,Carga General,Muelle 3,Descarga,4622,88.06771051141635,14471.841947152287
2018-05-23 19:00:00,MV-2337,Liberia,RoRo,Muelle 4,Reparación,664,48.663033462325316,21751.67737984189
2018-05-23 20:00:00,MV-2184,Panamá,RoRo,Muelle 2,Carga,299,86.50533694235774,5455.411212122459
2018-05-23 21:00:00,MV-5426,Malta,Carga General,Muelle 3,Mixta,3143,22.607908972057643,17371.935377085854
2018-05-23 22:00:00,MV-2551,Liberia,Tanquero,Muelle Norte,Carga,1645,26.070073781024224,14618.330512566134
2018-05-23 23:00:00,MV-2629,Islas Marshall,Carga General,Muelle 1,Descarga,5919,39.048575629904164,17714.605873426084
2018-05-24 00:00:00,MV-2526,Islas Marshall,Buque Frigorífico,Muelle Norte,Reparación,1979,40.23665651883307,26365.89246038024
2018-05-24 01:00:00,MV-2361,Panamá,Buque Frigorífico,Muelle 2,Tránsito,560,73.58439978029494,5237.863576483514
2018-05-24 02:00:00,MV-5370,Islas Marshall,RoRo,Muelle 3,Tránsito,4017,60.748129453216734,23854.22528340425
2018-05-24 03:00:00,MV-6283,Islas Marshall,Buque Frigorífico,Muelle Norte,Mixta,5815,56.685949483303446,21339.65719027429
2018-05-24 04:00:00,MV-8610,Liberia,Buque Frigorífico,Muelle 3,Tránsito,4919,61.009044600872265,9300.047505301141
2018-05-24 05:00:00,MV-2993,Malta,Granelero,Muelle Norte,Mixta,1415,72.43284078206,23088.77540773067
2018-05-24 06:00:00,MV-1869,Singapur,Carga General,Muelle 2,Reparación,973,86.56786419759982,16905.670618852902
2018-05-24 07:00:00,MV-2014,Islas Marshall,Carga General,Muelle 5,Carga,123,44.49711616999537,16506.644687621367
2018-05-24 08:00:00,MV-1602,Islas Marshall,Carga General,Muelle Norte,Descarga,858,78.65748297726496,16559.833388613988
2018-05-24 09:00:00,MV-1690,Singapur,Carga General,Muelle 1,Reparación,2928,51.568525711570516,28680.08561853318
2018-05-24 10:00:00,MV-9685,Islas Marshall,Portacontenedores,Muelle Norte,Reparación,5191,71.54288534435938,28553.477164756612
